snapshot_time,node_id,league_name,is_live,team_home,player_home,team_away,player_away,participant_home,participant_away,period_name,result_home,result_away,start_date_formatted,game_type_id,game_type_name,market_line,outcome_name,odd,is_locked
2026-08-12T19:56:40.552005+00:00,13673684912,GG League - 4x5 Min de juego,True,Cleveland Cavaliers,AZURE,Phoenix Suns,SIGNAL,Cleveland Cavaliers (AZURE),Phoenix Suns (SIGNAL),1º cuarto,17,12,12/08/2026 19:51:00,97,moneyline_1x2,,Cleveland Cavaliers (AZURE),1.45,False
2026-08-12T19:56:40.552005+00:00,13673684912,GG League - 4x5 Min de juego,True,Cleveland Cavaliers,AZURE,Phoenix Suns,SIGNAL,Cleveland Cavaliers (AZURE),Phoenix Suns (SIGNAL),1º cuarto,17,12,12/08/2026 19:51:00,97,moneyline_1x2,,Phoenix Suns (SIGNAL),2.4,False
2026-08-12T19:56:40.552005+00:00,13673685705,GG League - 4x5 Min de juego,False,Oklahoma City Thunder,AZURE,Boston Celtics,PHARAOH,Oklahoma City Thunder (AZURE),Boston Celtics (PHARAOH),,,,12/08/2026 20:23:00,97,moneyline_1x2,,Oklahoma City Thunder (AZURE),1.5,False
2026-08-12T19:56:40.552005+00:00,13673685705,GG League - 4x5 Min de juego,False,Oklahoma City Thunder,AZURE,Boston Celtics,PHARAOH,Oklahoma City Thunder (AZURE),Boston Celtics (PHARAOH),,,,12/08/2026 20:23:00,97,moneyline_1x2,,Boston Celtics (PHARAOH),2.3,False
2026-08-12T19:56:40.552005+00:00,13673685693,GG League - 4x5 Min de juego,False,Miami Heat,UNDERRATED,Chicago Bulls,OREZ,Miami Heat (UNDERRATED),Chicago Bulls (OREZ),,,,12/08/2026 20:07:00,97,moneyline_1x2,,Miami Heat (UNDERRATED),1.57,False
2026-08-12T19:56:40.552005+00:00,13673685693,GG League - 4x5 Min de juego,False,Miami Heat,UNDERRATED,Chicago Bulls,OREZ,Miami Heat (UNDERRATED),Chicago Bulls (OREZ),,,,12/08/2026 20:07:00,97,moneyline_1x2,,Chicago Bulls (OREZ),2.15,False
2026-08-12T19:56:40.552005+00:00,13673685748,GG League - 4x5 Min de juego,False,Boston Celtics,HUNCHO,New York Knicks,JACKAL,Boston Celtics (HUNCHO),New York Knicks (JACKAL),,,,12/08/2026 20:35:00,97,moneyline_1x2,,Boston Celtics (HUNCHO),1.57,False
2026-08-12T19:56:40.552005+00:00,13673685748,GG League - 4x5 Min de juego,False,Boston Celtics,HUNCHO,New York Knicks,JACKAL,Boston Celtics (HUNCHO),New York Knicks (JACKAL),,,,12/08/2026 20:35:00,97,moneyline_1x2,,New York Knicks (JACKAL),2.15,False
2026-08-12T19:56:40.552005+00:00,13673685707,GG League - 4x5 Min de juego,False,Dallas Mavericks,RADIANT,Denver Nuggets,ADMIRAL,Dallas Mavericks (RADIANT),Denver Nuggets (ADMIRAL),,,,12/08/2026 20:51:00,97,moneyline_1x2,,Dallas Mavericks (RADIANT),1.43,False
2026-08-12T19:56:40.552005+00:00,13673685707,GG League - 4x5 Min de juego,False,Dallas Mavericks,RADIANT,Denver Nuggets,ADMIRAL,Dallas Mavericks (RADIANT),Denver Nuggets (ADMIRAL),,,,12/08/2026 20:51:00,97,moneyline_1x2,,Denver Nuggets (ADMIRAL),2.5,False
2026-08-12T19:56:40.552005+00:00,13673683272,GG League - 4x5 Min de juego,False,Toronto Raptors,SPARKZ,Brooklyn Nets,MARINE,Toronto Raptors (SPARKZ),Brooklyn Nets (MARINE),,,,12/08/2026 20:39:00,97,moneyline_1x2,,Toronto Raptors (SPARKZ),1.55,False
2026-08-12T19:56:40.552005+00:00,13673683272,GG League - 4x5 Min de juego,False,Toronto Raptors,SPARKZ,Brooklyn Nets,MARINE,Toronto Raptors (SPARKZ),Brooklyn Nets (MARINE),,,,12/08/2026 20:39:00,97,moneyline_1x2,,Brooklyn Nets (MARINE),2.2,False
2026-08-12T19:56:40.552005+00:00,13673685735,GG League - 4x5 Min de juego,True,Miami Heat,UNDERRATED,Brooklyn Nets,MARINE,Miami Heat (UNDERRATED),Brooklyn Nets (MARINE),4º cuarto,42,46,12/08/2026 19:35:00,97,moneyline_1x2,,Miami Heat (UNDERRATED),6.0,False
2026-08-12T19:56:40.552005+00:00,13673685735,GG League - 4x5 Min de juego,True,Miami Heat,UNDERRATED,Brooklyn Nets,MARINE,Miami Heat (UNDERRATED),Brooklyn Nets (MARINE),4º cuarto,42,46,12/08/2026 19:35:00,97,moneyline_1x2,,Brooklyn Nets (MARINE),1.07,False
2026-08-12T19:56:40.552005+00:00,13673685747,GG League - 4x5 Min de juego,True,Charlotte Hornets,GENERAL,Denver Nuggets,DAGGER,Charlotte Hornets (GENERAL),Denver Nuggets (DAGGER),3º Cuarto,30,37,12/08/2026 19:43:00,97,moneyline_1x2,,Charlotte Hornets (GENERAL),5.5,False
2026-08-12T19:56:40.552005+00:00,13673685747,GG League - 4x5 Min de juego,True,Charlotte Hornets,GENERAL,Denver Nuggets,DAGGER,Charlotte Hornets (GENERAL),Denver Nuggets (DAGGER),3º Cuarto,30,37,12/08/2026 19:43:00,97,moneyline_1x2,,Denver Nuggets (DAGGER),1.09,False
2026-08-12T19:56:40.552005+00:00,13673685700,GG League - 4x5 Min de juego,False,Oklahoma City Thunder,STING,New York Knicks,RADIANT,Oklahoma City Thunder (STING),New York Knicks (RADIANT),,,,12/08/2026 20:19:00,97,moneyline_1x2,,Oklahoma City Thunder (STING),1.5,False
2026-08-12T19:56:40.552005+00:00,13673685700,GG League - 4x5 Min de juego,False,Oklahoma City Thunder,STING,New York Knicks,RADIANT,Oklahoma City Thunder (STING),New York Knicks (RADIANT),,,,12/08/2026 20:19:00,97,moneyline_1x2,,New York Knicks (RADIANT),2.3,False
2026-08-12T19:56:40.552005+00:00,13673684970,GG League - 4x5 Min de juego,False,Oklahoma City Thunder,CALAMITY,Los Angeles Lakers,CURSE,Oklahoma City Thunder (CALAMITY),Los Angeles Lakers (CURSE),,,,12/08/2026 20:03:00,97,moneyline_1x2,,Oklahoma City Thunder (CALAMITY),1.62,False
2026-08-12T19:56:40.552005+00:00,13673684970,GG League - 4x5 Min de juego,False,Oklahoma City Thunder,CALAMITY,Los Angeles Lakers,CURSE,Oklahoma City Thunder (CALAMITY),Los Angeles Lakers (CURSE),,,,12/08/2026 20:03:00,97,moneyline_1x2,,Los Angeles Lakers (CURSE),2.05,False
2026-08-12T19:56:40.552005+00:00,13673685746,GG League - 4x5 Min de juego,True,Oklahoma City Thunder,CYPHER,New York Knicks,MYTH,Oklahoma City Thunder (CYPHER),New York Knicks (MYTH),3º Cuarto,38,31,12/08/2026 19:39:00,97,moneyline_1x2,,Oklahoma City Thunder (CYPHER),1.06,False
2026-08-12T19:56:40.552005+00:00,13673685746,GG League - 4x5 Min de juego,True,Oklahoma City Thunder,CYPHER,New York Knicks,MYTH,Oklahoma City Thunder (CYPHER),New York Knicks (MYTH),3º Cuarto,38,31,12/08/2026 19:39:00,97,moneyline_1x2,,New York Knicks (MYTH),6.5,False
2026-08-12T19:56:40.552005+00:00,13673683093,GG League - 4x5 Min de juego,True,Charlotte Hornets,STING,Denver Nuggets,ADMIRAL,Charlotte Hornets (STING),Denver Nuggets (ADMIRAL),2º cuarto,17,23,12/08/2026 19:47:00,97,moneyline_1x2,,Charlotte Hornets (STING),2.95,False
2026-08-12T19:56:40.552005+00:00,13673683093,GG League - 4x5 Min de juego,True,Charlotte Hornets,STING,Denver Nuggets,ADMIRAL,Charlotte Hornets (STING),Denver Nuggets (ADMIRAL),2º cuarto,17,23,12/08/2026 19:47:00,97,moneyline_1x2,,Denver Nuggets (ADMIRAL),1.3,False
2026-08-12T19:56:40.552005+00:00,13673685698,GG League - 4x5 Min de juego,False,Toronto Raptors,CYPHER,Chicago Bulls,AIRFORCE,Toronto Raptors (CYPHER),Chicago Bulls (AIRFORCE),,,,12/08/2026 20:11:00,97,moneyline_1x2,,Toronto Raptors (CYPHER),1.57,False
2026-08-12T19:56:40.552005+00:00,13673685698,GG League - 4x5 Min de juego,False,Toronto Raptors,CYPHER,Chicago Bulls,AIRFORCE,Toronto Raptors (CYPHER),Chicago Bulls (AIRFORCE),,,,12/08/2026 20:11:00,97,moneyline_1x2,,Chicago Bulls (AIRFORCE),2.15,False
2026-08-12T19:56:40.552005+00:00,13673684971,GG League - 4x5 Min de juego,False,Milwaukee Bucks,GENERAL,Memphis Grizzlies,JUGGERNAUT,Milwaukee Bucks (GENERAL),Memphis Grizzlies (JUGGERNAUT),,,,12/08/2026 20:15:00,97,moneyline_1x2,,Milwaukee Bucks (GENERAL),2.3,False
2026-08-12T19:56:40.552005+00:00,13673684971,GG League - 4x5 Min de juego,False,Milwaukee Bucks,GENERAL,Memphis Grizzlies,JUGGERNAUT,Milwaukee Bucks (GENERAL),Memphis Grizzlies (JUGGERNAUT),,,,12/08/2026 20:15:00,97,moneyline_1x2,,Memphis Grizzlies (JUGGERNAUT),1.5,False
2026-08-12T19:56:40.552005+00:00,13673685714,GG League - 4x5 Min de juego,False,Milwaukee Bucks,PATIENCE,Phoenix Suns,SIGNAL,Milwaukee Bucks (PATIENCE),Phoenix Suns (SIGNAL),,,,12/08/2026 20:55:00,97,moneyline_1x2,,Milwaukee Bucks (PATIENCE),1.43,False
2026-08-12T19:56:40.552005+00:00,13673685714,GG League - 4x5 Min de juego,False,Milwaukee Bucks,PATIENCE,Phoenix Suns,SIGNAL,Milwaukee Bucks (PATIENCE),Phoenix Suns (SIGNAL),,,,12/08/2026 20:55:00,97,moneyline_1x2,,Phoenix Suns (SIGNAL),2.5,False
2026-08-12T19:56:40.552005+00:00,13673683502,GG League - 4x5 Min de juego,False,Orlando Magic,NIGHTHAWK,Denver Nuggets,DAGGER,Orlando Magic (NIGHTHAWK),Denver Nuggets (DAGGER),,,,12/08/2026 20:47:00,97,moneyline_1x2,,Orlando Magic (NIGHTHAWK),1.55,False
2026-08-12T19:56:40.552005+00:00,13673683502,GG League - 4x5 Min de juego,False,Orlando Magic,NIGHTHAWK,Denver Nuggets,DAGGER,Orlando Magic (NIGHTHAWK),Denver Nuggets (DAGGER),,,,12/08/2026 20:47:00,97,moneyline_1x2,,Denver Nuggets (DAGGER),2.2,False
2026-08-12T19:56:40.552005+00:00,13673683501,GG League - 4x5 Min de juego,False,Boston Celtics,KARMA,New York Knicks,MYTH,Boston Celtics (KARMA),New York Knicks (MYTH),,,,12/08/2026 20:43:00,97,moneyline_1x2,,Boston Celtics (KARMA),1.5,False
2026-08-12T19:56:40.552005+00:00,13673683501,GG League - 4x5 Min de juego,False,Boston Celtics,KARMA,New York Knicks,MYTH,Boston Celtics (KARMA),New York Knicks (MYTH),,,,12/08/2026 20:43:00,97,moneyline_1x2,,New York Knicks (MYTH),2.3,False
2026-08-12T20:43:27.993787+00:00,13673685760,GG League - 4x5 Min de juego,False,Dallas Mavericks,JUGGERNAUT,Orlando Magic,NIGHTHAWK,Dallas Mavericks (JUGGERNAUT),Orlando Magic (NIGHTHAWK),,,,12/08/2026 21:51:00,97,moneyline_1x2,,Dallas Mavericks (JUGGERNAUT),2.4,False
2026-08-12T20:43:27.993787+00:00,13673685760,GG League - 4x5 Min de juego,False,Dallas Mavericks,JUGGERNAUT,Orlando Magic,NIGHTHAWK,Dallas Mavericks (JUGGERNAUT),Orlando Magic (NIGHTHAWK),,,,12/08/2026 21:51:00,97,moneyline_1x2,,Orlando Magic (NIGHTHAWK),1.45,False
2026-08-12T20:43:27.993787+00:00,13673685773,GG League - 4x5 Min de juego,False,Memphis Grizzlies,PHARAOH,Milwaukee Bucks,PATIENCE,Memphis Grizzlies (PHARAOH),Milwaukee Bucks (PATIENCE),,,,12/08/2026 21:59:00,97,moneyline_1x2,,Memphis Grizzlies (PHARAOH),2.3,False
2026-08-12T20:43:27.993787+00:00,13673685773,GG League - 4x5 Min de juego,False,Memphis Grizzlies,PHARAOH,Milwaukee Bucks,PATIENCE,Memphis Grizzlies (PHARAOH),Milwaukee Bucks (PATIENCE),,,,12/08/2026 21:59:00,97,moneyline_1x2,,Milwaukee Bucks (PATIENCE),1.5,False
2026-08-12T20:43:27.993787+00:00,13673685173,GG League - 4x5 Min de juego,False,Los Angeles Lakers,CURSE,New York Knicks,JACKAL,Los Angeles Lakers (CURSE),New York Knicks (JACKAL),,,,12/08/2026 21:07:00,97,moneyline_1x2,,Los Angeles Lakers (CURSE),2.05,False
2026-08-12T20:43:27.993787+00:00,13673685173,GG League - 4x5 Min de juego,False,Los Angeles Lakers,CURSE,New York Knicks,JACKAL,Los Angeles Lakers (CURSE),New York Knicks (JACKAL),,,,12/08/2026 21:07:00,97,moneyline_1x2,,New York Knicks (JACKAL),1.62,False
2026-08-12T20:43:27.993787+00:00,13673683632,GG League - 4x5 Min de juego,False,Chicago Bulls,OREZ,Brooklyn Nets,MARINE,Chicago Bulls (OREZ),Brooklyn Nets (MARINE),,,,12/08/2026 21:11:00,97,moneyline_1x2,,Chicago Bulls (OREZ),2.2,False
2026-08-12T20:43:27.993787+00:00,13673683632,GG League - 4x5 Min de juego,False,Chicago Bulls,OREZ,Brooklyn Nets,MARINE,Chicago Bulls (OREZ),Brooklyn Nets (MARINE),,,,12/08/2026 21:11:00,97,moneyline_1x2,,Brooklyn Nets (MARINE),1.55,False
2026-08-12T20:43:27.993787+00:00,13673685748,GG League - 4x5 Min de juego,True,Boston Celtics,HUNCHO,New York Knicks,JACKAL,Boston Celtics (HUNCHO),New York Knicks (JACKAL),2º cuarto,14,16,12/08/2026 20:35:00,97,moneyline_1x2,,Boston Celtics (HUNCHO),2.0,False
2026-08-12T20:43:27.993787+00:00,13673685748,GG League - 4x5 Min de juego,True,Boston Celtics,HUNCHO,New York Knicks,JACKAL,Boston Celtics (HUNCHO),New York Knicks (JACKAL),2º cuarto,14,16,12/08/2026 20:35:00,97,moneyline_1x2,,New York Knicks (JACKAL),1.67,False
2026-08-12T20:43:27.993787+00:00,13673685707,GG League - 4x5 Min de juego,False,Dallas Mavericks,RADIANT,Denver Nuggets,ADMIRAL,Dallas Mavericks (RADIANT),Denver Nuggets (ADMIRAL),,,,12/08/2026 20:51:00,97,moneyline_1x2,,Dallas Mavericks (RADIANT),1.43,False
2026-08-12T20:43:27.993787+00:00,13673685707,GG League - 4x5 Min de juego,False,Dallas Mavericks,RADIANT,Denver Nuggets,ADMIRAL,Dallas Mavericks (RADIANT),Denver Nuggets (ADMIRAL),,,,12/08/2026 20:51:00,97,moneyline_1x2,,Denver Nuggets (ADMIRAL),2.5,False
2026-08-12T20:43:27.993787+00:00,13673683272,GG League - 4x5 Min de juego,True,Toronto Raptors,SPARKZ,Brooklyn Nets,MARINE,Toronto Raptors (SPARKZ),Brooklyn Nets (MARINE),1º cuarto,12,10,12/08/2026 20:39:00,97,moneyline_1x2,,Toronto Raptors (SPARKZ),1.5,False
2026-08-12T20:43:27.993787+00:00,13673683272,GG League - 4x5 Min de juego,True,Toronto Raptors,SPARKZ,Brooklyn Nets,MARINE,Toronto Raptors (SPARKZ),Brooklyn Nets (MARINE),1º cuarto,12,10,12/08/2026 20:39:00,97,moneyline_1x2,,Brooklyn Nets (MARINE),2.3,False
2026-08-12T20:43:27.993787+00:00,13673685174,GG League - 4x5 Min de juego,False,Boston Celtics,PHARAOH,Los Angeles Lakers,SIGNAL,Boston Celtics (PHARAOH),Los Angeles Lakers (SIGNAL),,,,12/08/2026 21:27:00,97,moneyline_1x2,,Boston Celtics (PHARAOH),2.3,False
2026-08-12T20:43:27.993787+00:00,13673685174,GG League - 4x5 Min de juego,False,Boston Celtics,PHARAOH,Los Angeles Lakers,SIGNAL,Boston Celtics (PHARAOH),Los Angeles Lakers (SIGNAL),,,,12/08/2026 21:27:00,97,moneyline_1x2,,Los Angeles Lakers (SIGNAL),1.5,False
2026-08-12T20:43:27.993787+00:00,13673685749,GG League - 4x5 Min de juego,False,Chicago Bulls,AIRFORCE,Miami Heat,MYTH,Chicago Bulls (AIRFORCE),Miami Heat (MYTH),,,,12/08/2026 21:15:00,97,moneyline_1x2,,Chicago Bulls (AIRFORCE),2.05,False
2026-08-12T20:43:27.993787+00:00,13673685749,GG League - 4x5 Min de juego,False,Chicago Bulls,AIRFORCE,Miami Heat,MYTH,Chicago Bulls (AIRFORCE),Miami Heat (MYTH),,,,12/08/2026 21:15:00,97,moneyline_1x2,,Miami Heat (MYTH),1.62,False
2026-08-12T20:43:27.993787+00:00,13673685378,GG League - 4x5 Min de juego,False,Chicago Bulls,OREZ,Toronto Raptors,SPARKZ,Chicago Bulls (OREZ),Toronto Raptors (SPARKZ),,,,12/08/2026 21:43:00,97,moneyline_1x2,,Chicago Bulls (OREZ),2.3,False
2026-08-12T20:43:27.993787+00:00,13673685378,GG League - 4x5 Min de juego,False,Chicago Bulls,OREZ,Toronto Raptors,SPARKZ,Chicago Bulls (OREZ),Toronto Raptors (SPARKZ),,,,12/08/2026 21:43:00,97,moneyline_1x2,,Toronto Raptors (SPARKZ),1.5,False
2026-08-12T20:43:27.993787+00:00,13673685751,GG League - 4x5 Min de juego,False,Memphis Grizzlies,JUGGERNAUT,Cleveland Cavaliers,DAGGER,Memphis Grizzlies (JUGGERNAUT),Cleveland Cavaliers (DAGGER),,,,12/08/2026 21:19:00,97,moneyline_1x2,,Memphis Grizzlies (JUGGERNAUT),1.5,False
2026-08-12T20:43:27.993787+00:00,13673685751,GG League - 4x5 Min de juego,False,Memphis Grizzlies,JUGGERNAUT,Cleveland Cavaliers,DAGGER,Memphis Grizzlies (JUGGERNAUT),Cleveland Cavaliers (DAGGER),,,,12/08/2026 21:19:00,97,moneyline_1x2,,Cleveland Cavaliers (DAGGER),2.3,False
2026-08-12T20:43:27.993787+00:00,13673683710,GG League - 4x5 Min de juego,False,Oklahoma City Thunder,STING,Los Angeles Lakers,ADMIRAL,Oklahoma City Thunder (STING),Los Angeles Lakers (ADMIRAL),,,,12/08/2026 21:23:00,97,moneyline_1x2,,Oklahoma City Thunder (STING),1.62,False
2026-08-12T20:43:27.993787+00:00,13673683710,GG League - 4x5 Min de juego,False,Oklahoma City Thunder,STING,Los Angeles Lakers,ADMIRAL,Oklahoma City Thunder (STING),Los Angeles Lakers (ADMIRAL),,,,12/08/2026 21:23:00,97,moneyline_1x2,,Los Angeles Lakers (ADMIRAL),2.05,False
2026-08-12T20:43:27.993787+00:00,13673685379,GG League - 4x5 Min de juego,False,New York Knicks,JACKAL,Oklahoma City Thunder,CALAMITY,New York Knicks (JACKAL),Oklahoma City Thunder (CALAMITY),,,,12/08/2026 22:11:00,97,moneyline_1x2,,New York Knicks (JACKAL),2.3,False
2026-08-12T20:43:27.993787+00:00,13673685379,GG League - 4x5 Min de juego,False,New York Knicks,JACKAL,Oklahoma City Thunder,CALAMITY,New York Knicks (JACKAL),Oklahoma City Thunder (CALAMITY),,,,12/08/2026 22:11:00,97,moneyline_1x2,,Oklahoma City Thunder (CALAMITY),1.5,False
2026-08-12T20:43:27.993787+00:00,13673683712,GG League - 4x5 Min de juego,False,Charlotte Hornets,STING,Dallas Mavericks,RADIANT,Charlotte Hornets (STING),Dallas Mavericks (RADIANT),,,,12/08/2026 21:55:00,97,moneyline_1x2,,Charlotte Hornets (STING),2.2,False
2026-08-12T20:43:27.993787+00:00,13673683712,GG League - 4x5 Min de juego,False,Charlotte Hornets,STING,Dallas Mavericks,RADIANT,Charlotte Hornets (STING),Dallas Mavericks (RADIANT),,,,12/08/2026 21:55:00,97,moneyline_1x2,,Dallas Mavericks (RADIANT),1.55,False
2026-08-12T20:43:27.993787+00:00,13673685714,GG League - 4x5 Min de juego,False,Milwaukee Bucks,PATIENCE,Phoenix Suns,SIGNAL,Milwaukee Bucks (PATIENCE),Phoenix Suns (SIGNAL),,,,12/08/2026 20:55:00,97,moneyline_1x2,,Milwaukee Bucks (PATIENCE),1.43,False
2026-08-12T20:43:27.993787+00:00,13673685714,GG League - 4x5 Min de juego,False,Milwaukee Bucks,PATIENCE,Phoenix Suns,SIGNAL,Milwaukee Bucks (PATIENCE),Phoenix Suns (SIGNAL),,,,12/08/2026 20:55:00,97,moneyline_1x2,,Phoenix Suns (SIGNAL),2.5,False
2026-08-12T20:43:27.993787+00:00,13673685754,GG League - 4x5 Min de juego,False,Los Angeles Lakers,CURSE,Boston Celtics,HUNCHO,Los Angeles Lakers (CURSE),Boston Celtics (HUNCHO),,,,12/08/2026 21:39:00,97,moneyline_1x2,,Los Angeles Lakers (CURSE),2.35,False
2026-08-12T20:43:27.993787+00:00,13673685754,GG League - 4x5 Min de juego,False,Los Angeles Lakers,CURSE,Boston Celtics,HUNCHO,Los Angeles Lakers (CURSE),Boston Celtics (HUNCHO),,,,12/08/2026 21:39:00,97,moneyline_1x2,,Boston Celtics (HUNCHO),1.5,False
2026-08-12T20:43:27.993787+00:00,13673683502,GG League - 4x5 Min de juego,False,Orlando Magic,NIGHTHAWK,Denver Nuggets,DAGGER,Orlando Magic (NIGHTHAWK),Denver Nuggets (DAGGER),,,,12/08/2026 20:47:00,97,moneyline_1x2,,Orlando Magic (NIGHTHAWK),1.55,False
2026-08-12T20:43:27.993787+00:00,13673683502,GG League - 4x5 Min de juego,False,Orlando Magic,NIGHTHAWK,Denver Nuggets,DAGGER,Orlando Magic (NIGHTHAWK),Denver Nuggets (DAGGER),,,,12/08/2026 20:47:00,97,moneyline_1x2,,Denver Nuggets (DAGGER),2.2,False
2026-08-12T20:43:27.993787+00:00,13673683501,GG League - 4x5 Min de juego,False,Boston Celtics,KARMA,New York Knicks,MYTH,Boston Celtics (KARMA),New York Knicks (MYTH),,,,12/08/2026 20:43:00,97,moneyline_1x2,,Boston Celtics (KARMA),1.43,False
2026-08-12T20:43:27.993787+00:00,13673683501,GG League - 4x5 Min de juego,False,Boston Celtics,KARMA,New York Knicks,MYTH,Boston Celtics (KARMA),New York Knicks (MYTH),,,,12/08/2026 20:43:00,97,moneyline_1x2,,New York Knicks (MYTH),2.5,False
2026-08-12T20:46:47.400331+00:00,13673685760,GG League - 4x5 Min de juego,False,Dallas Mavericks,JUGGERNAUT,Orlando Magic,NIGHTHAWK,Dallas Mavericks (JUGGERNAUT),Orlando Magic (NIGHTHAWK),,,,12/08/2026 21:51:00,97,moneyline_1x2,,Dallas Mavericks (JUGGERNAUT),2.4,False
2026-08-12T20:46:47.400331+00:00,13673685760,GG League - 4x5 Min de juego,False,Dallas Mavericks,JUGGERNAUT,Orlando Magic,NIGHTHAWK,Dallas Mavericks (JUGGERNAUT),Orlando Magic (NIGHTHAWK),,,,12/08/2026 21:51:00,97,moneyline_1x2,,Orlando Magic (NIGHTHAWK),1.45,False
2026-08-12T20:46:47.400331+00:00,13673685773,GG League - 4x5 Min de juego,False,Memphis Grizzlies,PHARAOH,Milwaukee Bucks,PATIENCE,Memphis Grizzlies (PHARAOH),Milwaukee Bucks (PATIENCE),,,,12/08/2026 21:59:00,97,moneyline_1x2,,Memphis Grizzlies (PHARAOH),2.3,False
2026-08-12T20:46:47.400331+00:00,13673685773,GG League - 4x5 Min de juego,False,Memphis Grizzlies,PHARAOH,Milwaukee Bucks,PATIENCE,Memphis Grizzlies (PHARAOH),Milwaukee Bucks (PATIENCE),,,,12/08/2026 21:59:00,97,moneyline_1x2,,Milwaukee Bucks (PATIENCE),1.5,False
2026-08-12T20:46:47.400331+00:00,13673685173,GG League - 4x5 Min de juego,False,Los Angeles Lakers,CURSE,New York Knicks,JACKAL,Los Angeles Lakers (CURSE),New York Knicks (JACKAL),,,,12/08/2026 21:07:00,97,moneyline_1x2,,Los Angeles Lakers (CURSE),2.05,False
2026-08-12T20:46:47.400331+00:00,13673685173,GG League - 4x5 Min de juego,False,Los Angeles Lakers,CURSE,New York Knicks,JACKAL,Los Angeles Lakers (CURSE),New York Knicks (JACKAL),,,,12/08/2026 21:07:00,97,moneyline_1x2,,New York Knicks (JACKAL),1.62,False
2026-08-12T20:46:47.400331+00:00,13673683632,GG League - 4x5 Min de juego,False,Chicago Bulls,OREZ,Brooklyn Nets,MARINE,Chicago Bulls (OREZ),Brooklyn Nets (MARINE),,,,12/08/2026 21:11:00,97,moneyline_1x2,,Chicago Bulls (OREZ),2.2,False
2026-08-12T20:46:47.400331+00:00,13673683632,GG League - 4x5 Min de juego,False,Chicago Bulls,OREZ,Brooklyn Nets,MARINE,Chicago Bulls (OREZ),Brooklyn Nets (MARINE),,,,12/08/2026 21:11:00,97,moneyline_1x2,,Brooklyn Nets (MARINE),1.55,False
2026-08-12T20:46:47.400331+00:00,13673685748,GG League - 4x5 Min de juego,True,Boston Celtics,HUNCHO,New York Knicks,JACKAL,Boston Celtics (HUNCHO),New York Knicks (JACKAL),2º cuarto,23,21,12/08/2026 20:35:00,97,moneyline_1x2,,Boston Celtics (HUNCHO),1.5,False
2026-08-12T20:46:47.400331+00:00,13673685748,GG League - 4x5 Min de juego,True,Boston Celtics,HUNCHO,New York Knicks,JACKAL,Boston Celtics (HUNCHO),New York Knicks (JACKAL),2º cuarto,23,21,12/08/2026 20:35:00,97,moneyline_1x2,,New York Knicks (JACKAL),2.35,False
2026-08-12T20:46:47.400331+00:00,13673685707,GG League - 4x5 Min de juego,False,Dallas Mavericks,RADIANT,Denver Nuggets,ADMIRAL,Dallas Mavericks (RADIANT),Denver Nuggets (ADMIRAL),,,,12/08/2026 20:51:00,97,moneyline_1x2,,Dallas Mavericks (RADIANT),1.43,False
2026-08-12T20:46:47.400331+00:00,13673685707,GG League - 4x5 Min de juego,False,Dallas Mavericks,RADIANT,Denver Nuggets,ADMIRAL,Dallas Mavericks (RADIANT),Denver Nuggets (ADMIRAL),,,,12/08/2026 20:51:00,97,moneyline_1x2,,Denver Nuggets (ADMIRAL),2.5,False
2026-08-12T20:46:47.400331+00:00,13673685174,GG League - 4x5 Min de juego,False,Boston Celtics,PHARAOH,Los Angeles Lakers,SIGNAL,Boston Celtics (PHARAOH),Los Angeles Lakers (SIGNAL),,,,12/08/2026 21:27:00,97,moneyline_1x2,,Boston Celtics (PHARAOH),2.3,False
2026-08-12T20:46:47.400331+00:00,13673685174,GG League - 4x5 Min de juego,False,Boston Celtics,PHARAOH,Los Angeles Lakers,SIGNAL,Boston Celtics (PHARAOH),Los Angeles Lakers (SIGNAL),,,,12/08/2026 21:27:00,97,moneyline_1x2,,Los Angeles Lakers (SIGNAL),1.5,False
2026-08-12T20:46:47.400331+00:00,13673685749,GG League - 4x5 Min de juego,False,Chicago Bulls,AIRFORCE,Miami Heat,MYTH,Chicago Bulls (AIRFORCE),Miami Heat (MYTH),,,,12/08/2026 21:15:00,97,moneyline_1x2,,Chicago Bulls (AIRFORCE),2.05,False
2026-08-12T20:46:47.400331+00:00,13673685749,GG League - 4x5 Min de juego,False,Chicago Bulls,AIRFORCE,Miami Heat,MYTH,Chicago Bulls (AIRFORCE),Miami Heat (MYTH),,,,12/08/2026 21:15:00,97,moneyline_1x2,,Miami Heat (MYTH),1.62,False
2026-08-12T20:46:47.400331+00:00,13673685378,GG League - 4x5 Min de juego,False,Chicago Bulls,OREZ,Toronto Raptors,SPARKZ,Chicago Bulls (OREZ),Toronto Raptors (SPARKZ),,,,12/08/2026 21:43:00,97,moneyline_1x2,,Chicago Bulls (OREZ),2.3,False
2026-08-12T20:46:47.400331+00:00,13673685378,GG League - 4x5 Min de juego,False,Chicago Bulls,OREZ,Toronto Raptors,SPARKZ,Chicago Bulls (OREZ),Toronto Raptors (SPARKZ),,,,12/08/2026 21:43:00,97,moneyline_1x2,,Toronto Raptors (SPARKZ),1.5,False
